company_id;name;sector;sessions
C_trivaw;Trivaw;TravelTech;02/2022
C_truedelta;TRUE DELTA;Marketplace / e-commerce;07/2021
C_trustable;TRUSTABLE;Security;02/2024
C_trustit;TrustiT;Non renseigné;09/2019
C_trustmovetunisia;TRUSTMOVE TUNISIA;Consumer products and services;08/2025
C_trymyculture;trymyculture;TravelTech;04/2023
C_tryppy;Tryppy;Creative industry;01/2022
C_tryppylight;Tryppy Light;Creative industry;07/2022
C_tshopily;Tshopily;Websites and mobile apps;04/2026
C_tsiwratstock;Tsiwrat Stock;Ad Tech and Creave Tech;02/2023
C_tuilabs;TUILABS;Legal Tech;03/2022
C_tunarco;Tunarco;Advanced Manufacturing & Industry;03/2023
C_tunbra;TunBra;EdTech;04/2024
C_tundata;Tundata;E-commerce;06/2026
C_tunealgo;Tunealgo;Consumer Products and Services;09/2023
C_tuneshop;Tun E-shop;Non renseigné;12/2019
C_tuniai;TUNIAI;Business Software and services;10/2025
C_tuniar;Tuni'AR;Non renseigné;"01/2020; 09/2019"
C_tunibionics;TuniBionics;HealthTech;06/2022
C_tuniboat;TuniBoat;"E-commerce; Non renseigné";"07/2019; 10/2019"
C_tuniform;Tuniform;Communication services;06/2025
C_tunifund;Tunifund;Mobility;02/2022
C_tunimeet;TuniMeet;Omar Saif Eddin Gorrab Mohamed Halaili;06/2023
C_tuniq;TŪNIQ;Social Business;08/2021
C_tunisiabaits;TUNISIA BAITS;Agritech;"02/2023; 05/2022"
C_tunisiabiotech;Tunisia Biotech;Non renseigné;"02/2020; 03/2020"
C_tunisiacamp;Tunisia Camp;TravelTech;02/2026
C_tunisiahomestaging;Tunisia Home Staging;Creative industry;07/2021
C_tunisiamarket;Tunisia market;Marketplace;08/2021
C_tunisiancampers;Tunisian Campers;Wellness;02/2023
C_tunisiancloud;Tunisian Cloud;Non renseigné;01/2020
C_tunisianidentityonline;Tunisian identity online;Fintech;06/2021
C_tunisianonlineteachers;Tunisian Online Teachers;EdTech;04/2026
C_tunisiapodcasts;Tunisia Podcasts;Communication services;03/2024
C_tunisiasharvest;Tunisia's Harvest;Health care;06/2021
C_tunisieaquaponie;Tunisie Aquaponie;Agritech;04/2021
C_tunisiebartering;Tunisie Bartering;Plateforme Sociale;03/2022
C_tunisieco;Tunisie Co;Services;04/2019
C_tunisiecolis;Tunisie Colis;Business Soware and services;02/2023
C_tunisiecoresaprivee;Tunisie Co / Resa Privee;Non renseigné;03/2020
C_tunisieenchere;TUNISIE ENCHERE;Marketplace;12/2021
C_tunisiefreelance;Tunisie Freelance;Employment;05/2026
C_tunisiematerielroulant;Tunisie Matériel Roulant;Marketing;04/2019
C_tunisiergpd;Tunisie RGPD;Business Software and services;05/2023
C_tunispace;TUNISPACE;Marketplace / e-commerce;03/2021
C_tunitoonz;TuniToonz;EdTech;06/2023
C_tuniwavesounds;Tuniwave Sounds;Commerce and shopping;06/2025
C_tunmobsadigitu;TUNMOB SA (DIGIT-U);Insurance tech;06/2019
C_tunrooms;TunRooms;E-Commerce;04/2019
C_tutlayttranslations;TUTLAYT TRANSLATIONS;Marketplace / e-commerce;04/2026
C_tutwide;Tutwide;EdTech;08/2023
C_twansa;Twansa;Ad Tech and Creative Tech;04/2023
C_twansatn;twansa.tn;Social Business;04/2021
C_tweeai;Twee Ai;Employment;04/2026
C_twelev8;Twelev8;EdTech;05/2026
C_twinnoverse;twinnoverse;Advanced Manufacturing & Robotics;07/2024
C_twins;Twins;HealthTech;10/2024
C_twiza;Twiza;Consumer products and services;03/2024
C_tyme;Tyme;FoodTech & New Food;02/2025
C_tymsolutions;Tym Solutions;HealthTech;07/2023
C_tynass;Tynass;Non renseigné;02/2020
C_ucod;UCOD;Business Software and services;12/2023
C_ukka;Ukka;Ad Tech and Creave Tech;02/2023
C_ukla;Ukla;"Consumer products and services; FoodTech & New Food";"05/2025; 06/2023; 09/2024; 10/2022"
C_underscore;UNDERSCORE;HealthTech;06/2023
C_uniboard;UniBoard;EdTech;07/2020
C_unify;Unify;Creative industry;09/2021
C_unigros;UNIGROS;Commerce and shopping;08/2024
C_unijob;Uni-Job;EdTech;04/2024
C_unikchik;UNIK CHIK;E-commerce;02/2021
C_uniqsofttechnology;UniQ Soft Technology;IT;04/2019
C_unitedvito;United VITO;Business Software and services;"07/2023; 11/2023"
C_universablockchain;Universa Blockchain;Blockchain;07/2019
C_universalmarketing;UNIVERSAL MARKETING;EdTech;04/2021
C_universaltechnologyofinfinitekeys;Universal Technology of infinite keys;Non renseigné;01/2020
C_universvr;Univers VR;Non renseigné;03/2020
C_unow;U!NOW;EdTech;"05/2024; 11/2024"
C_upkurs;UpKurs;EdTech;"05/2021; 11/2020"
C_upmarket;Upmarket;Communication services;10/2022
C_urbanav;URBANAV;Mobility;09/2025
C_urbandance;URBAN DANCE;Wellness;01/2023
C_urbangreen;Urban Green;Agritech;09/2021
C_utik;UTIK;Non renseigné;08/2019
C_uvey;Uvey;Fintech;"02/2025; 08/2025; 12/2023"
C_uwas;UWAS;TravelTech;07/2023
C_vaerdiasolutions;VAERDIA SOLUTIONS;Fintech;12/2025
C_vakay;VAKAY;Non renseigné;11/2019
C_valbiodechetscomposite;VAL BIO DECHETS COMPOSITE;Environment/Energie;"04/2022; 09/2022"
C_valethosting;Valet Hosting;Services de communication;05/2021
C_valideeny;Valideeny;Business Software & Services;07/2022
C_vapshoes;Vap Shoes;Consumer products and services;06/2024
C_vardoc;Vardoc;Healthcare & Wellness;11/2021
C_varware;VARWARE;Health tech & wellbeing;04/2022
C_vbsmart;VB SMART;"Advanced Manufacturing & Industry; Advanced Manufacturing & Robotics";"05/2021; 11/2022"
C_vdoc;VDOC;Non renseigné;"01/2020; 11/2019"
C_vectors;Vectors;Business Software & Services;05/2022
C_vectorssoftware;Vectors Software;Business Software & Services;10/2022
C_vegana;Vegana;"FoodTech & New Food; a FoodTech & New Food";"07/2024; 11/2025"
C_venarisecuritytun;VENARI SECURITY TUN...;CyberSecurity;07/2022
C_venuszorapharm;Venus Zora Pharm;HealthTech;09/2023
C_verdeline;Verdeline;Commerce and shopping;05/2022
C_verdolive;Verdolive;Agritech;"06/2026; 08/2025; 12/2024"
C_verifiedauthentic;verified authentic;Consumer products and services;04/2023
C_verse;Verse;Commerce and shopping;08/2023
C_versionhealthy;Version Healthy;FoodTech & New Food;06/2025
C_vesnabiotech;Vesna Biotech;HealthTech;12/2023
C_vetsbooknet;Vetsbook.net;Health Tech;02/2021
C_vexylioreg;Vexylio Reg.;HealthTech;03/2026
C_vibeflowai;VIBE FLOW AI;Ad Tech and Creative Tech;09/2025
C_videsys;Videsys;E-Commerce;06/2019
C_vievertebsf;Vie verte BSF;Agritech;01/2025
C_vife;Vife;Health care;03/2021
C_vimit;Vim It;Logiciel;05/2019
C_vintagebaestudio;Vintage Bae Studio;Commerce & Shopping;07/2022
C_vioredigital;Viore digital;Business Software and services;09/2022
C_virgininternationalbusinessspace;VIRGIN international business space;Cleantech;10/2020
C_viribuscenter;VIRIBUS CENTER;Services de communication;02/2022
C_virstand;VirStand;Services de communication;04/2021
C_virtotrip;VirtoTrip;TravelTech;06/2021
C_virtuaagency;إبراهيم الدين - VirtuA Agency;Autre contenu créatif;12/2020
C_virtualera;VIRTUAL ERA;Business Software and services;01/2025
C_virtulab;Virtu-Lab;EdTech;09/2023
C_visimedia;VISIMEDIA;Communication services;01/2024
C_vistasy;VISTASY;Health Tech;02/2021
C_vitadood;VitaDood;FoodTech & New Food;06/2025
C_vitah;Vitah;Health care;03/2021
C_vitalightlab;Vitalight Lab;"E-Commerce; HealthTech";"03/2019; 06/2022"
C_vitaltools;Vital Tools;Business Software;07/2021
C_vivalatravel;Vivala Travel;TravelTech;04/2024
C_vivaloka;VivaLoka;Consumer products and services;06/2025
C_viventis;Viventis;Non renseigné;04/2020
C_vivlio;Vivlio;Communication services;07/2023
C_vizmerald;Vizmerald;Creative industry;04/2021
C_vlox;VLOX;Mobility;03/2026
C_vlsoft;VLSoft;EdTech;01/2024
C_vmeinternationale;VME Internationale;"E-Commerce; Non renseigné";"06/2019; 12/2019"
C_vocalyst;Vocalyst;Business Software and services;11/2023
C_volo;Volo;Mobility;05/2024
C_voltattechnologies;Voltat Technologies;Mobility;02/2023
C_volus;VOLUS;Creative industry;10/2021
C_vortexbattle;Vortex Battle;Ad Tech and Creative Tech;11/2024
C_vrcrystalized;VR Crystalized;Autre contenu créatif;07/2019
C_vrmersion;VRmersion;HealthTech;11/2023
C_vsober;Vsober;"Health tech & wellbeing; Non renseigné";"08/2019; 12/2021"
C_vybtor;Vybtor;EdTech;10/2025
C_vynd;Vynd;E-Commerce;04/2019
C_vyzyoschool;VYZYOSCHOOL;EdTech;"01/2025; 09/2024"
C_waaw;Waaw;Commerce and shopping;"04/2025; 08/2025"
C_wafwafhouse;Waf Waf House;"Consumer Product & Services; Consumer products and services";"01/2023; 08/2022"
C_wakahaw;Wakahaw;Non renseigné;05/2020
C_wakkil;WAKKIL;Communication services;12/2024
C_wamia;WAMIA;E-commerce;12/2020
C_wammya;wammya;Logistique;09/2020
C_wanawaa;Wanawaa;E-commerce;07/2020
C_wanis;WANIS;HealthTech;06/2022
C_wantotrip;WanToTrip;Non renseigné;"08/2019; 09/2019"
C_waqttech;Waqt Tech;Consumer Products and Services;07/2023
C_warecom;WareCom;"Mobility; Non renseigné";"10/2019; 12/2019; 12/2021"
C_warena;WARENA;Gaming;02/2021
C_warm;WARM;E-commerce;12/2020
C_wassali;Wassali;Business Software;10/2021
C_wassalniexpress;WASSALNI EXPRESS;Mobility;10/2021
C_wassaloo;Wassaloo;Agritech;04/2021
C_wassalootunisie;Wassaloo Tunisie;Agritech;07/2021
C_wastewisesolution;Waste Wise Solution;Environment;"05/2025; 07/2025"
C_watarcover;Watar cover;Advanced Manufacturing & Robotics;01/2023
C_water4all;Water4all;Environment/Energie;03/2022
C_watersec;WaterSec;IoT;02/2021
C_waterspirit;WaterSpirit;Non renseigné;02/2020
C_wattnow;Wattnow;"IoT; Iot";"04/2019; 04/2026"
C_watto;Watto;Fintech;10/2022
C_wattygofounisseur100tunisiendesolutionsintelligent;WattyGo : Founisseur 100% Tunisien de solutions intelligentes de recharge pour Véhicules Electriques;Mobility;"04/2025; 09/2025"
C_wattzhubtunisie;WattzHub Tunisie;Mobility;03/2026
C_waveon;WaveOn;Creative industry;"04/2022; 10/2021"
C_wawwhenandwhere;WAW - When And Where;TravelTech;12/2025
C_way2gym;Way2Gym;Bilel Benmrad Elyes Ben Rhouma;10/2024
C_waycare;WAY CARE;Consumer Products & Services;04/2022
C_wayinteractiveconvergencetunisia;Way Interactive Convergence Tunisia;HealthTech;02/2025
C_wealthytechnology;Wealthy Technology;HealthTech;"06/2025; 10/2025"
C_weavelines;WeaveLines;Business Software and services;06/2022
C_web2advisor;Web2Advisor;E-commerce;06/2020
C_wecode;We Code;EdTech;12/2021
C_wecodeland;WeCode Land;EdTech;05/2019
C_wecoloc;wecoloc;Real Estate Tech;11/2022
C_wedodistributionservices;wedo distribution services;Consumer products and services;10/2025
C_wedtect;WEDTECT;Agritech;02/2022
C_weecodedevelopment;WeeCode Development;EdTech;11/2023
C_weefarm;WEeFARM;Agritech;"02/2024; 04/2023"
C_weenpan;WeenPan;Consumer products and services;02/2024
C_weerise;weerise;Business Software and services;06/2022
C_weetest;WeeTest;"Ad Tech and Creative Tech; Communication services";"01/2024; 03/2025"
C_wefetech;WEFE TECH;Environment;"01/2025; 02/2026"
C_wefix;WeFix;"Environment; Environment/Energie";"02/2022; 06/2021"
C_wegestu;WeGestU;Business Software and services;05/2024
C_welinco;WELINCO;Services de communication;09/2021
C_wellnesshub;WELLNESS HUB;Wellness;08/2025
C_welyne;Welyne;Non renseigné;03/2020
C_wemake;WeMake;Services;04/2019
C_wemake3d;Wemake3D;Advanced Manufacturing & Robotics;09/2023
C_wemiamhappyteams;WeMiam HappyTeams;EdTech;12/2022
C_wemove;WeMove;Health Tech;09/2020
C_werebase;WeRebase;EdTech;"05/2021; 08/2020"
C_wesettle;We-Settle;"E-commerce; Non renseigné";"05/2020; 07/2020"
C_wetalkfood;We Talk Food;Creative industry;05/2022
C_weventis;Weventis;Social Business;09/2023
C_weworkstudiowws;WE WORK STUDIO WWS;Marketplace / e-commerce;05/2021
C_wheelz;WHEELZ;Mobility;01/2023
C_widition;WIDITION;Wellness;03/2026
C_wihelp;WiHelp;HealthTech;04/2026
C_wikiacademy;Wiki Academy;EdTech;07/2020
C_wikiacademysa;WIKI ACADEMY SA;Social Business;06/2021
C_wildkard;Wildkard;Wellness;05/2023
C_wildyness;WildyNess;Non renseigné;11/2020
C_wimbee;Wimbee;Business Software;04/2021
C_wimbeeproduct;Wimbee Product;Business Software;07/2021
C_wimbeyondanalytica;WimbeyondAnalytica;Business Software;05/2021
C_winnow;Win now;"Marketplace / e-commerce; Services de communication";"02/2022; 03/2021"
C_winrents;Winrents;Non renseigné;04/2020
C_winshot;Winshot;AI;07/2019
C_wirelessservices;wireless services;"Mobility; Non renseigné";"04/2020; 12/2021"
C_wiseboard;WiseBoard;Fintech;"08/2022; 10/2022"
C_wiserdesigntechnologytunisia;Wiser Design Technology Tunisia;Advanced Manufacturing & Robotics;"03/2026; 05/2025"
C_wiseshare;WiseShare;Business Software and services;11/2024
C_wisevision;WiseVision;Business Software and services;06/2022
C_wisevisionartificialintelligencetechnologies;Wisevision Artificial Intelligence Technologies;Business Software & Services;11/2022
C_withesharkkayak;withe shark kayak;Ad Tech and Creative Tech;11/2023
C_witrade;wiTrade;E-commerce;12/2020
C_wittverse;Wittverse;Business Software and services;12/2023
C_wkeparflexitek;WKE par FLEXITEK;Logiciel;01/2021
C_wledi;WLEDI;Business Software and services;12/2023
C_wms;WMS;"Business Software & Services; IoT";"02/2021; 12/2022"
C_wolo;WOLO;Ad Tech and Creative Tech;08/2023
C_womia;womia;"Health tech & wellbeing; HealthTech & wellbeing";"05/2022; 09/2022"
C_wondding;Wondding;Non renseigné;04/2020
C_wonderwork;WONDER WORK;Marketing;11/2020
C_workior;Workior;HealthTech;05/2026
C_worklyhub;Workly Hub;Business Soware and Services;02/2023
C_workpointxpoint;WorkPoint / X-Point;Business Software;11/2021
C_worldwidesecurity;World Wide Security;Autre contenu créatif;12/2020
C_wote;WOTE;Health Tech;11/2020
C_wwwkawanincom;www.kawanin.com;khaled sfar Mehdi Aloulou Elyes Gaigi;06/2023
C_wyngo;wyngo;Mobility;09/2024
C_xapp;Xapp;AdTech;06/2026
C_xchange;Xchange;Fintech;11/2020
C_xchangeadvisor;Xchange Advisor;Fintech;11/2021
C_xgenbox;Xgenbox;Commerce & Shopping;04/2023
C_xgol;xgol;EdTech;04/2024
C_xgreen;X-Green;Mobility;11/2023
C_xmall;X-Mall;Commerce & Shopping;10/2022
C_xmap;XMap;Social Business;10/2025
C_xpr;X-P-R;Non renseigné;"08/2019; 12/2019"
C_xpro;Xpro;Agritech;02/2023
C_xquantsoftware;XQuant Software;Fintech;01/2021
C_xscan;xscan;Business Software and services;10/2023
C_xshop;xshop;Business Software and services;03/2026
C_xtendmedicalparxtendmind;XtendMedical par XtendMind;HealthTech;03/2024
C_xtendmindnovea;Xtendmind / Novea;HealthTech;07/2023
C_xtendplex;Xtendplex;Non renseigné;02/2020
C_xtendplexsarl;XTENDPLEX S A R L;Ahmed Ben Hamouda Hassan Cheriha;01/2023
C_yagri;YAGRI;Agritech;01/2021
C_yakoota;Yakoota;Fintech;05/2025
C_yalensentinel;Yalen Sentinel;Security;12/2025
C_yallaplay;YallaPlay;Social Business;"02/2024; 03/2025"
C_yaluna;Yaluna;Communication services;12/2025
C_yarakaprotein;YARAKA PROTEIN;FoodTech & New Food;09/2021
C_yari;YARI;HealthTech;11/2022
C_yariproject;YARI PROJECT;HealthTech;01/2023
C_yaslineengineering;YASLINE ENGINEERING;Business Software & Services;01/2023
C_yassir;YASSIR;Non renseigné;05/2020
C_yeiza;Yeiza;Commerce and shopping;05/2025
C_yescodi;YesCodi;EdTech;"04/2026; 06/2026"
C_yessir;Yes-Sir;"Ad Tech and Creative Tech; EdTech";"01/2026; 05/2026"
C_yessmindsolutions;YESS MIND SOLUTIONS;HealthTech;11/2024
C_yeswecan;yes we can;Fintech;07/2024
C_yildizbusinesstravel;YILDIZ BUSINESS TRAVEL;TravelTech;10/2022
C_yolaa;YOLAA;Marketplace / e-commerce;03/2021
C_yolyc;Yolyc;Real estate Tech;08/2023
C_yopex;YOPEX;Business Software and services;07/2024
C_yosribensalah;yosri ben salah;EdTech;11/2021
C_yoteqi;Yoteqi;Social Business;12/2022
C_youthhub;Youth Hub;Non renseigné;02/2020
C_yubokits;YuboKits;Robotics;05/2026
C_zainpulse;Zainpulse;Health Tech;07/2019
C_zamzema;Zamzema;Communication services;01/2025
C_zarty;Zarty;Commerce and shopping;03/2023
C_zatex;Zatex;Non renseigné;"04/2020; 08/2019"
C_zayoli;ZAYOLI;HealthTech;"07/2024; 10/2024"
C_zcare;Zcare;Non renseigné;01/2020
C_zemnistore;Zemnistore;Non renseigné;01/2020
C_zenifytrip;Zenify Trip;Ihsen Mhadhbi Mohamed Ali Frad Sahbi Khalfallah Kantaoui Gallas;10/2024
C_zeromate;zeromate;Gaming;01/2021
C_zetabytesoftwaresolutions;ZeTaByte Software Solutions;Business Software;03/2021
C_zeuslabs;Zeus Labs;Business Software and services;10/2024
C_zhezi;Zhezi;Commerce and shopping;06/2022
C_ziara;ZIARA;Real Estate Tech;02/2026
C_zidtn;ZID.tn;Marketplace;12/2021
C_zigofiltre;ZIGOFILTRE;Environment;04/2021
C_zina;ZINA;Ad Tech and Creative Tech;01/2024
C_zitounaitechnologylab;zitoun ai technology lab;Business Software and services;02/2026
C_ziwziwfamilyfriend;Ziwziw Family Friend ﺔﻠﺋﺎﻌﻟا ﻖﻳﺪﺻ ﻮزﻮز;EdTech;"02/2023; 08/2023"
C_zkbdiprotocol;ZKBDI Protocol;Fintech;11/2024
C_zmen;ZMEN;Ad Tech and Creative Tech;08/2023
C_znetit;ZNet-IT;Health tech & wellbeing;01/2022
C_zolfa;ZOLFA;Non renseigné;"03/2020; 09/2019"
C_zoor;Zoor;E-Commerce;06/2019
C_zpartners;Z-Partners;Business Software;10/2021
C_zribaspathermoludismwellness;Zriba SPA Thermoludism & Wellness;Healthcare & Wellness;11/2021
